"id_arbol","direccion","tipo_vereda","lado_vereda","especie","tipo_tendido","distancia_entre_ar","distancia_al_muro","activo","lng","lat"
2602,Belgrano y Don Bosco,Grande,Par,Fresno,Media Tensión (Con Protección),6.0,4.0,true,-58.8497444325280057,-27.4710128805170015
2603,Mariano Moreno 1634,Grande,Par,Ligustro,Preensamblado,12.0,2.2,true,-58.8307362026499945,-27.4738186950010004
2604,Belgrano 100,Grande,Par,Tulipanero,Media Tensión (Con Protección),21.5,2.0,true,-58.8498637328629997,-27.4710083522930013
2605,Belgrano 78,Grande,Par,Ñangapirí,Media Tensión (Con Protección),40.0,2.0,true,-58.8500154389289989,-27.4710065660180014
2606,Belgrano 1108,Mediana,Par,Palito dulce,Alta tensión (Con Protección),20.0,3.0,true,-58.8371430078920028,-27.4721036981160047
2607,Belgrano 40,Grande,Par,Palmera,Media Tensión (Con Protección),5.0,2.0,true,-58.8501559853329965,-27.4709933160610014
2608,Belgrano 40,Grande,Par,Ficus,Media Tensión (Con Protección),28.0,2.0,true,-58.850215772749003,-27.470975187501999
2566,Mendoza 1310,Chica,Par,Ligustro,Alta tensión (Con Protección),5.0,3.0,true,-58.8361549381749924,-27.4723036073799989
2577,Belgrano 1292,Mediana,Par,Pata de Buey,Alta tensión (Con Protección),5.0,3.0,true,-58.8351234083590029,-27.4722955821660015
2579,Belgrano 1290,Mediana,Par,Fresno,Alta tensión (Con Protección),5.0,3.0,true,-58.8350587413699984,-27.4722818604390042
2609,Belgrano 20,Grande,Par,Pata de Buey,Media Tensión (Con Protección),10.0,2.0,true,-58.8503755625149978,-27.4709674744200001
2610,Belgrano 14,Grande,Par,Fresno,Media Tensión (Con Protección),19.0,2.0,true,-58.8504866737180095,-27.4709460014020017
2611,Belgrano 6,Grande,Par,Fresno,Media Tensión (Con Protección),7.0,2.0,true,-58.8508048812789966,-27.4708871294499986
2612,Belgrano 6,Grande,Par,Fresno,Media Tensión (Con Protección),0.0,6.0,true,-58.8508932672019967,-27.4708793328269998
2613,Moreno 1994 esquina don bosco,Grande,Impar,Lapacho amarillo,Media Tensión (Con Protección),8.0,6.0,true,-58.849882678611003,-27.4721303808690003
2614,Moreno 1994,Grande,Impar,Fresno,Media Tensión (Con Protección),8.0,4.0,true,-58.8498987958659967,-27.4721435278480008
2615,Moreno 1994,Grande,Impar,Naranjo agrio,Media Tensión (Con Protección),10.0,4.0,true,-58.8499392079740034,-27.4721528451680008
2616,Moreno 1994,Grande,Impar,Fresno,Media Tensión (Con Protección),10.0,4.0,true,-58.8499499147499989,-27.4721573985580036
2617,Moreno 1994,Grande,Impar,Paraíso,Media Tensión (Con Protección),3.0,4.0,true,-58.8499718579499955,-27.4721532889880002
2618,Moreno 1994,Grande,Impar,Fresno,Media Tensión (Con Protección),2.5,4.0,true,-58.8499793466790067,-27.4721479812319984
2619,Moreno 1994,Grande,Impar,Palmera,Media Tensión (Con Protección),8.0,4.0,true,-58.8499922376250026,-27.4721520574739984
2620,Moreno 71,Grande,Impar,Jacarandá,Media Tensión (Con Protección),6.0,4.5,true,-58.8500898201689964,-27.4721275121539996
2621,Moreno 65,Grande,Impar,Tulipanero,Media Tensión (Con Protección),47.0,5.0,true,-58.8501975665840078,-27.4721145356450016
2622,Moreno 71,Grande,Impar,Tocon,Media Tensión (Con Protección),10.0,4.0,true,-58.8500455325030103,-27.4721431768810014
2623,Moreno 21,Grande,Impar,Moringa,Media Tensión (Con Protección),12.0,4.0,true,-58.8507660106330022,-27.4720612354930012
2624,Moreno 15,Grande,Impar,Jazmín magno,Media Tensión (Con Protección),2.5,4.0,true,-58.8508582942610019,-27.4720791013920014
2625,Moreno 15,Grande,Impar,Guayaba,Media Tensión (Con Protección),5.0,4.0,true,-58.8508918891689987,-27.4720750835810001
2626,Moreno aprox 15,Grande,Impar,Naranjo agrio,Media Tensión (Con Protección),5.0,3.0,true,-58.8509700059439922,-27.4720744609290008
2627,Moreno esquina Padre Borgatti,Grande,Impar,Palta,Media Tensión (Con Protección),0.0,3.0,true,-58.8510143552240095,-27.4720685807230005
2628,San Martín 1294,Mediana,Par,Falso paraiso,Alta tensión (Con Protección),7.0,2.0,true,-58.8348350257030077,-27.4700147601989997
2629,San Martín 1286,Mediana,Par,Falso paraiso,Alta tensión (Con Protección),7.0,2.0,true,-58.8349658692200066,-27.469991827377001
2631,Moreno 150,Grande,Par,Falso mirto,Media Tensión (Con Protección),6.0,3.0,true,-58.8490853201000021,-27.4722649035119986
2632,santa fe 1398,Grande,Par,Palmera,Alta tensión (Con Protección),3.0,1.9,true,-58.8312169260790085,-27.4739104060260004
2633,España 1224,Grande,Par,Ligustro,Preensamblado,19.0,2.0,true,-58.8296767011179966,-27.4718572503520022
2634,España 1236,Grande,Par,Ficus variegado,Preensamblado,19.0,2.35,true,-58.829710892889004,-27.472055253533
2635,Moreno 1199,Mediana,Impar,Pata de Buey,Alta tensión (Con Protección),7.0,3.0,true,-58.8363600656470069,-27.4731909617430041
2638,Moreno 1181,Mediana,Impar,Pata de Buey,Alta tensión (Con Protección),7.0,3.0,true,-58.8367538718660015,-27.4731422019580016
2639,Moreno 1133,Mediana,Impar,Palmera,Alta tensión (Con Protección),18.0,3.0,true,-58.8368762324900061,-27.4731294650060001
2641,Belgrano 1558,Grande,Par,Pata de Buey,Preensamblado,5.0,3.0,true,-58.831568162925997,-27.4726328899700007
2642,Belgrano 1516,Grande,Par,Palito dulce,Preensamblado,16.0,3.0,true,-58.8320837183700007,-27.472590687337
2643,San juan 1381,Mediana,Impar,Fresno,Alta tensión (Con Protección),6.0,3.0,true,-58.8372644167249987,-27.4730199620189985
2644,Belgrano 1508,Grande,Par,Palito dulce,Preensamblado,16.0,3.0,true,-58.8322267047279936,-27.4725513932100007
2645,Moreno 1391,Mediana,Impar,Fresno,Alta tensión (Con Protección),6.0,3.0,true,-58.837225504048007,-27.4728976751199987
2647,San juan 1367,Mediana,Impar,Palmera,Alta tensión (Con Protección),5.0,3.0,true,-58.8372243005370024,-27.4727286634999999
2648,San Lorenzo 1337,Mediana,Impar,Pata de Buey,Preensamblado,3.5,1.7,true,-58.8322828590169991,-27.4727723812470011
2649,San juan 1361,Mediana,Impar,Falso mirto,Alta tensión (Con Protección),6.0,4.0,true,-58.8372432421040088,-27.472639419966999
2650,San Lorenzo 1341,Mediana,Impar,Palmera,Preensamblado,5.0,1.7,true,-58.8323034392649973,-27.4729345052519989
2651,San juan 1359,Mediana,Impar,Falso mirto,Alta tensión (Con Protección),6.0,4.0,true,-58.8372070970440078,-27.4725321264440012
2652,San Lorenzo 1341,Mediana,Impar,Palmera,Preensamblado,5.0,1.7,true,-58.8323028448290088,-27.4729980402720031
2653,San juan 1341,Mediana,Impar,Ligustro,Alta tensión (Con Protección),6.0,3.0,true,-58.8372263146760019,-27.4725331926960052
2654,San juan 1337,Mediana,Impar,Palito dulce,Alta tensión (Con Protección),6.0,3.0,true,-58.8371997032319953,-27.4723817254729994
2630,San Martín 1230,Mediana,Par,Naranjo agrio,Alta tensión (Con Protección),9.0,2.0,true,-58.8351904392480023,-27.4699767874849989
2655,Mariano Moreno 1593,Mediana,Impar,Palmera,Preensamblado,2.0,1.75,true,-58.8313614174119905,-27.4737035496509989
2656,San juan 1307,Mediana,Impar,Fresno,Alta tensión (Con Protección),7.0,3.0,true,-58.8371820045880085,-27.4721416731890002
2657,Mariano Moreno 1595,Mediana,Impar,Palmera,Preensamblado,2.0,1.75,true,-58.8312979642320002,-27.4737065549459984
2658,San juan 1317,Mediana,Impar,Fresno,Alta tensión (Con Protección),7.0,3.0,true,-58.8371939134299993,-27.4721532526430003
2659,Mariano Moreno 1599,Mediana,Impar,Palmera,Preensamblado,2.0,1.75,true,-58.831200126022992,-27.4737159929500017
2660,San jua 1327,Mediana,Impar,Palito dulce,Alta tensión (Con Protección),12.0,3.0,true,-58.8371968041759956,-27.4722913406150013
2661,Belgrano 1262,Mediana,Par,Sin identificar,Alta tensión (Con Protección),6.0,3.0,true,-58.8357911059029917,-27.4722260982210003
2662,Belgrano 1260,Mediana,Par,Sin identificar,Alta tensión (Con Protección),6.0,3.0,true,-58.8354081114740026,-27.4722628246369993
2663,Mariano Moreno 1613,Mediana,Impar,Fresno,Preensamblado,12.0,1.7,true,-58.8309736774639944,-27.4737292289439985
2664,Mariano Moreno 1625,Mediana,Impar,Fresno,Preensamblado,12.0,1.7,true,-58.8307786312759973,-27.4737389766379998
2665,Mariano Moreno 1633,Mediana,Impar,Pata de Buey,Preensamblado,75.0,1.8,true,-58.8306035573220072,-27.4737438349450009
2646,San Juan 1369,Mediana,Impar,Palmera,Alta tensión (Con Protección),5.0,3.0,true,-58.8372440513849995,-27.4727442624649996
2666,Mariano Moreno 1697,Mediana,Impar,Crespón,Preensamblado,75.0,1.9,true,-58.8300550260039898,-27.4738079780610001
2667,España 1309,Mediana,Impar,Fresno,Preensamblado,7.0,1.7,true,-58.8297966457700028,-27.472976827789001
2668,España 1309,Mediana,Impar,Palmera,Preensamblado,7.0,1.7,true,-58.8297983496699999,-27.4728812818690002
2669,Belgrano 1578,Grande,Par,Palito dulce,Preensamblado,15.0,2.3,true,-58.831404543866995,-27.472644205392001
2670,Belgrano 1574,Grande,Par,Pata de Buey,Preensamblado,5.0,3.0,true,-58.8314649990020015,-27.4726318180690008
2671,San Juan 1304,Mediana,Par,Fresno,Alta tensión (Con Protección),6.1,1.45,true,-58.8372605716550083,-27.4721084457000018
2672,Belgrano 1690,Grande,Par,Palmera,Preensamblado,9.0,2.7,true,-58.8300387067429895,-27.4727789795070017
2673,Belgrano 1698,Grande,Par,Palmera,Preensamblado,9.0,2.7,true,-58.8298141431220003,-27.4727922729660001
2674,Belgrano 1696,Grande,Par,Palmera,Preensamblado,9.0,2.7,true,-58.8299080424559975,-27.4727749840570006
2675,Mariano Moreno 1587,Mediana,Impar,Ficus variegado,Preensamblado,7.0,1.8,true,-58.8314642506459933,-27.4736986256760005
2676,San Juan 1312,Chica,Par,Fresno,Alta tensión (Con Protección),9.0,2.0,true,-58.8372606368800035,-27.4721267205149999
2679,Santa Fe 1331,Grande,Impar,Fresno,Preensamblado,15.0,2.7,true,-58.8309681712330033,-27.4730058164150037
2680,Santa Fé 1337,Grande,Impar,Pata de Buey,Preensamblado,15.0,2.0,true,-58.8310043087410008,-27.4730680639009996
2681,Santa Fé 1337,Grande,Impar,Sin identificar,Preensamblado,4.0,2.0,true,-58.8310051246340038,-27.4731136909860005
2682,Santa Fé 1349,Grande,Impar,Fresno,Preensamblado,4.0,1.8,true,-58.8310004105399926,-27.4732019785460011
2683,Santa Fé 1383,Grande,Impar,Pata de Buey,Preensamblado,7.0,3.0,true,-58.8310641634120017,-27.4735743972160016
2684,Santa Fé 1387,Grande,Impar,Pata de Buey,Preensamblado,7.0,2.0,true,-58.8310790646299964,-27.473660064912
2685,San Juan 1332,Chica,Par,Fresno,Alta tensión (Con Protección),7.5,1.42,true,-58.8372719584530088,-27.4722073092329993
2686,San Juan 1334,Chica,Par,Fresno,Alta tensión (Con Protección),5.5,1.5,true,-58.8372787053599993,-27.4722754424210009
2687,San Juan 1336,Chica,Par,Ficus,Alta tensión (Con Protección),2.0,1.2,true,-58.8372786167230046,-27.4723051484590002
2688,San Juan 1340,Chica,Par,Pata de Buey,Alta tensión (Con Protección),9.0,2.0,true,-58.8372807371670064,-27.4723440789539985
2689,San Juan 1342,Chica,Par,Pata de Buey,Alta tensión (Con Protección),6.0,1.2,true,-58.8372809140639959,-27.4723646258279999
2690,San Juan 1348,Chica,Par,Fresno,Alta tensión (Con Protección),7.0,1.5,true,-58.837281253124992,-27.4723860501160004
2691,santa fe 1396,Grande,Par,Palmera,Alta tensión (Con Protección),3.0,1.9,true,-58.8312094157260006,-27.4739521938660012
2692,San Juan 1350,Chica,Par,Fresno,Alta tensión (Con Protección),20.5,1.15,true,-58.8372979232650053,-27.4724958150969982
2693,San Juan 1376,Chica,Par,Pata de Buey,Alta tensión (Con Protección),7.0,2.0,true,-58.8373302450790092,-27.4727422072060037
2694,santa fe 1394,Grande,Par,Palmera,Alta tensión (Con Protección),3.0,1.9,true,-58.8312023752709976,-27.4739820486809982
2695,San Juan 1380,Chica,Par,Ficus variegado,Alta tensión (Con Protección),14.0,2.0,true,-58.8373420871969941,-27.4728536197719997
2696,santa fe 1378,Grande,Par,Fresno,Alta tensión (Con Protección),15.0,15.0,true,-58.8311580720000009,-27.4734708172920037
2697,San Juan 1384,Chica,Par,Mora,Alta tensión (Con Protección),8.5,2.0,true,-58.8373479164829973,-27.4729164250499984
2698,San juan 1384,Chica,Par,Sin identificar,Alta tensión (Con Protección),8.5,2.1,true,-58.8373466517230028,-27.472923400321001
2699,bolivar 1610,Grande,Par,Liquidambar,Alta tensión (Con Protección),7.0,2.4,true,-58.8306467397090103,-27.4715812751650006
2700,San Juan 1398,Chica,Par,Ficus,Alta tensión (Con Protección),0.0,2.0,true,-58.8373523238349989,-27.4730845685879999
2702,M. Moreno 1089,Mediana,Impar,Crespón,Alta tensión (Con Protección),3.1,2.0,true,-58.8373957828179996,-27.4731579007620006
2703,M. Moreno 1089,Mediana,Impar,Crespón,Alta tensión (Con Protección),10.0,2.0,true,-58.8374388572810005,-27.4731490762790003
2704,santa fe 1219,Mediana,Impar,Falso paraiso,Alta tensión (Con Protección),9.0,1.6,true,-58.8308418490219935,-27.4717447369310008
2705,M Moreno 1077,Mediana,Impar,Falso paraiso,Alta tensión (Con Protección),10.0,2.0,true,-58.8375751634549999,-27.4731243794890005
2706,Pago Largo,Mediana,Par,Ficus,Alta tensión (Con Protección),3.0,2.0,true,-58.8480737123989996,-27.4672337989950002
2707,M Moreno 1075,Mediana,Impar,Palmera,Alta tensión (Con Protección),7.0,2.0,true,-58.8377168049410031,-27.473117756061999
2708,Pago Largo,Mediana,Impar,Ficus,Alta tensión (Con Protección),5.0,2.0,true,-58.8480675706180065,-27.4671863396879985
2709,Pago Largo 932,Grande,Par,Pata de Buey,Alta tensión (Con Protección),15.0,3.0,true,-58.8480538167520066,-27.4670731472610008
2710,M Moreno 1067,Mediana,Impar,Palmera,Alta tensión (Con Protección),22.1,1.4,true,-58.8377542234130004,-27.4731132301540022
2711,Pago Largo 920,Mediana,Par,Fresno,Alta tensión (Con Protección),5.0,2.0,true,-58.8480519297470011,-27.4669921991530011
2677,Santa Fe 1360,Grande,Par,Falso mirto,Preensamblado,19.0,2.0,true,-58.8311172752470029,-27.473307440879001
2712,M Moreno,Mediana,Impar,Palmera,Alta tensión (Con Protección),17.5,2.0,true,-58.8380172531000056,-27.4730894725239985
2713,santa fe 1221,Mediana,Impar,Fresno,Alta tensión (Con Protección),10.0,1.6,true,-58.8308503035979982,-27.4718283110439998
2714,Pago largo 920,Mediana,Par,Fresno,Alta tensión (Con Protección),6.0,2.0,true,-58.8480438443229943,-27.4669676843600001
2715,M Moreno 1033,Mediana,Impar,Ñangapirí,Alta tensión (Con Protección),6.5,1.5,true,-58.8381368511329939,-27.4730696890580042
2716,Pago Largo 920,Mediana,Par,Fresno,Alta tensión (Con Protección),10.0,2.0,true,-58.8480355869570104,-27.4668266178110017
2717,M Moreno 1027,Mediana,Impar,Ñangapirí,Alta tensión (Con Protección),33.0,2.0,true,-58.8382017596570037,-27.4730730127729998
2718,santa fe 1243,Mediana,Impar,Crespón,Alta tensión (Con Protección),9.0,1.7,true,-58.8308742729469998,-27.4720424938379999
2719,Junin 152,Mediana,Par,Palmera,Alta tensión (Con Protección),57.0,2.0,true,-58.8487597554349975,-27.4666717605660011
2720,M Moreno 1003,Mediana,Impar,Falso paraiso,Alta tensión (Con Protección),0.0,2.0,true,-58.8385615927509917,-27.4730398134200016
2721,Junin 114,Mediana,Par,Ficus variegado,Alta tensión (Con Protección),7.0,2.0,true,-58.8489890678319938,-27.4666553056270004
2726,Don Bosco 975,Mediana,Impar,Palmera,Alta tensión (Con Protección),4.0,2.0,true,-58.8493235843990092,-27.4673721088990028
2727,Don Bosco 975,Mediana,Impar,Palmera,Alta tensión (Con Protección),4.0,2.0,true,-58.8493377221269895,-27.4674356529579988
2728,Don Bosco 985,Chica,Impar,Ficus,Alta tensión (Con Protección),14.0,1.0,true,-58.8493152646780047,-27.4675000937809983
2729,Belgrano 1006,Mediana,Par,Falso paraiso,Alta tensión (Con Protección),2.0,1.4,true,-58.8384549575650055,-27.4719742664900011
2730,Belgrano 1006,Mediana,Par,Crespón,Alta tensión (Con Protección),4.0,2.0,true,-58.8384295008319995,-27.4719724040810007
2731,Belgrano 1008,Mediana,Par,Palmera,Alta tensión (Con Protección),2.5,2.0,true,-58.8383788758420039,-27.4719669962289998
2732,Belgrano 1008,Mediana,Par,Palmera,Alta tensión (Con Protección),2.2,2.0,true,-58.8383669145890025,-27.4719661897519991
2733,Belgrano 1008,Mediana,Par,Palmera,Alta tensión (Con Protección),40.0,2.0,true,-58.8383566735650021,-27.4719672422050003
2734,Belgrano 1042,Mediana,Par,Thevetia,Alta tensión (Con Protección),72.0,2.0,true,-58.8380282792590066,-27.4720153139780017
2737,santa fe 1251,Chica,Impar,Pata de Buey,Alta tensión (Con Protección),25.0,2.0,true,-58.8308882669430062,-27.4721311293989991
2739,santa fe 1285,Mediana,Impar,Palmera,Alta tensión (Con Protección),23.0,2.1,true,-58.83090429546899,-27.4724491757609997
2740,belgrano 1663,Mediana,Impar,Crespón,Alta tensión (Con Protección),6.0,1.7,true,-58.8302545241670032,-27.4726771041599989
2741,belgrano 1663,Mediana,Impar,Crespón,Alta tensión (Con Protección),6.0,1.7,true,-58.8301837521909974,-27.4726676161100016
2742,belgrano 1693,Mediana,Impar,Fresno,Alta tensión (Con Protección),43.0,1.75,true,-58.8298185713560002,-27.4727225374030013
2743,españa 1298,Grande,Par,Falso paraiso,Alta tensión (Con Protección),35.0,2.5,true,-58.8297813623469992,-27.4727110847749998
2744,españa 1278,Grande,Par,Falso paraiso,Alta tensión (Con Protección),4.0,2.5,true,-58.8297774419350077,-27.4724367630950006
2745,españa 1278,Grande,Par,Thevetia,Alta tensión (Con Protección),15.0,1.9,true,-58.8297028580330021,-27.4719372983060026
2746,españa 1270,Grande,Par,Fresno,Alta tensión (Con Protección),13.0,2.3,true,-58.8296388916539996,-27.4718896177170002
2747,españa 1248,Grande,Par,Pata de Buey,Alta tensión (Con Protección),10.0,2.3,true,-58.8297347444059966,-27.4722596002000046
2748,españa 1244,Grande,Par,Fresno,Alta tensión (Con Protección),4.0,2.3,true,-58.8297356425349918,-27.472191114259001
2749,Yrigoyen 534,Grande,Par,Ligustro,Media Tensión (Con Protección),4.0,1.8,true,-58.8438531059949952,-27.4681478420520016
2750,Yrigoyen 540,Grande,Par,Timbó Blanco,Media Tensión (Con Protección),4.0,1.8,true,-58.8437885163999894,-27.4681385588429983
2751,Yrigoyen 554,Grande,Par,Palmera,Media Tensión (Con Protección),6.0,1.7,true,-58.8437015310240028,-27.4681381925580013
2752,Yrigoyen 560,Grande,Par,Palmera,Media Tensión (Con Protección),2.0,1.8,true,-58.8436001277449989,-27.4681375151140017
2753,Yrigoyen 562,Grande,Par,Palmera,Media Tensión (Con Protección),2.0,1.8,true,-58.8435430843329996,-27.4681354887480005
2754,Yrigoyen 566,Grande,Par,Fresno,Media Tensión (Con Protección),4.0,2.32,true,-58.8434628144219971,-27.4681341686819991
2755,Yrigoyen 574,Grande,Par,Naranjo agrio,Media Tensión (Con Protección),8.0,2.9,true,-58.8433508693169998,-27.468126804444001
2756,Yrigoyen 578,Grande,Par,Sin identificar,Media Tensión (Con Protección),4.0,2.8,true,-58.8432650394570089,-27.4681338138079987
2757,Yrigoyen 592,Grande,Par,Palmera,Media Tensión (Con Protección),2.0,2.9,true,-58.8432300689310068,-27.4681347988300004
2758,Yrigoyen 594,Grande,Par,Palmera,Media Tensión (Con Protección),2.0,2.9,true,-58.8431253312509952,-27.4681254111620028
2759,Yrigoyen 598,Grande,Par,Fresno,Media Tensión (Con Protección),4.0,2.8,true,-58.8430629101679941,-27.4681295332090016
2760,San Lorenzo 1311,Mediana,Impar,Ligustro,Preensamblado,5.0,1.7,true,-58.8322700043090023,-27.4725895806179992
2761,San Lorenzo 1313,Mediana,Impar,Ligustro,Preensamblado,5.0,1.7,true,-58.8322699504490032,-27.4726305157330017
2762,San Lorenzo 1315,Mediana,Impar,Ligustro,Preensamblado,5.0,1.7,true,-58.8322718809469976,-27.4726775271090027
2763,San Lorenzo 1335,Mediana,Impar,Fresno,Preensamblado,3.5,1.7,true,-58.8322975332550087,-27.4728664511200016
2764,Bolivar 1680,Grande,Par,Palito dulce,Preensamblado,55.0,2.1,true,-58.82973494928099,-27.4716682834390014
2765,Bolivar 1646,Grande,Par,Lapacho amarillo,Preensamblado,33.0,2.2,true,-58.8301576179759991,-27.4716284109419995
2766,Bolivar 1630,Grande,Par,Naranjo agrio,Preensamblado,7.0,2.3,true,-58.8303177028889976,-27.4716056261369985
2767,Bolivar 1620,Grande,Par,Pata de Buey,Preensamblado,7.0,2.2,true,-58.8304812848099914,-27.4715910449329996
2768,La Rioja 1381,Mediana,Impar,Crespón,Alta tensión (Con Protección),17.2,1.47,true,-58.8386148170460075,-27.4729628094959999
2769,La Rioja 1355,Mediana,Impar,Palito dulce,Alta tensión (Con Protección),10.0,2.0,true,-58.8386039889159989,-27.4728352346289988
2771,La Rioja 1349,Mediana,Impar,Mango,Alta tensión (Con Protección),6.15,2.0,true,-58.8385849223920019,-27.4726545713320007
2722,Junin 114,Mediana,Par,Falso mirto,Alta tensión (Con Protección),40.0,2.0,true,-58.8491862164160011,-27.4666323758759994
2735,Belgrano 1086,Mediana,Par,Falso mirto,Alta tensión (Con Protección),3.5,2.0,true,-58.8373695786640099,-27.4720573757009987
2772,La Rioja 1349,Mediana,Impar,Ficus,Alta tensión (Con Protección),0.3,2.0,true,-58.8385849990750032,-27.4726393614490014
2773,La Rioja 1347,Mediana,Impar,Palta,Alta tensión (Con Protección),0.5,2.0,true,-58.8385830450360032,-27.4726065880070003
2774,La Rioja 1347,Mediana,Impar,Ficus,Alta tensión (Con Protección),9.0,2.0,true,-58.8385855521090093,-27.4725920413029989
2776,La Rioja 1335,Mediana,Impar,Sin identificar,Alta tensión (Con Protección),10.0,2.0,true,-58.8385716441720064,-27.4725430518940001
2777,La Rioja 1331,Mediana,Impar,Pata de Buey,Alta tensión (Con Protección),0.0,4.0,true,-58.8385421270029951,-27.4722889060949989
2778,Pje. Guardia Marina Pedro J. Ferré. Monobloc 32,Grande,Par,Chivato,Ninguno,2.0,8.0,true,-58.8494221637660075,-27.4728233241329995
2779,Pje. Guardiamarina Pedro J. Ferré. Monobloc 32,Grande,Par,Lapacho rosado,Ninguno,7.0,6.0,true,-58.8494227769280087,-27.4728536392359999
2780,Pje. Guardiamarina Pedro J. Ferré. Monobloc 32,Grande,Par,Pata de Buey,Ninguno,7.0,3.0,true,-58.849540445711007,-27.4728309242759998
2781,Pje. Guardiamarina Pamedro J. Ferré. Monobloc 32,Grande,Par,Jacarandá,Ninguno,4.0,10.0,true,-58.8496111865040064,-27.4728435721959983
2782,Pje. Guardiamarina Pedro J. Ferré. Monobloc 32,Grande,Par,Fresno,Ninguno,8.0,10.0,true,-58.8496509463070083,-27.4728429109960004
2784,Hipolito Yrigoyen,Mediana,Impar,Fresno,Alta tensión (Con Protección),50.0,2.0,true,-58.849274410649997,-27.4677124250660007
2785,Pje. Guardiamarina Pedro J.  Ferré. Monobloc 32,Grande,Par,Chivato,Ninguno,7.0,10.0,true,-58.8496870733079973,-27.4728410829369984
2786,Hipolito Yrigoyen 157,Mediana,Impar,Fresno,Alta tensión (Con Protección),23.0,2.0,true,-58.8491413232929901,-27.4677298562159997
2787,Pje. Guardiamarina Pedro J. Ferré. Monobloc 32,Grande,Par,Fresno,Ninguno,5.0,10.0,true,-58.8497349494420021,-27.472833243225999
2789,Hipolito Yrigoyen 175,Mediana,Impar,Magnolia grandiflora,Alta tensión (Con Protección),21.0,2.0,true,-58.8490664839980084,-27.4677272029029993
2790,Hipolito Yrigoyen,Mediana,Impar,Ficus auriculata,Alta tensión (Con Protección),13.0,2.0,true,-58.8489773953110031,-27.4677418418169985
2791,Hipolito Yrigoyen,Mediana,Impar,Chivato,Alta tensión (Con Protección),10.0,2.0,true,-58.8481966278010091,-27.4677989411560013
2792,Pago Largo 990,Mediana,Par,Chivato,Alta tensión (Con Protección),10.0,2.0,true,-58.8481238707969894,-27.4677426391529984
2793,Pago Largo 990,Mediana,Par,Chivato,Alta tensión (Con Protección),4.0,2.0,true,-58.8481177041199999,-27.4676875072460014
2794,Pago Largo 990,Mediana,Par,Chivato,Alta tensión (Con Protección),3.0,2.0,true,-58.8481334168980013,-27.4676587732400002
2796,L a Merced,Mediana,Par,Fresno,Alta tensión (Con Protección),6.0,2.0,true,-58.8482683476529971,-27.4672879739019997
2797,La Merced,Mediana,Par,Ligustro,Alta tensión (Con Protección),6.0,2.0,true,-58.8483131118920042,-27.4672846563770001
2798,La Merced,Chica,Par,Ligustro,Alta tensión (Con Protección),20.0,2.0,true,-58.8484173773730106,-27.4672721686840013
2799,La Merced,Mediana,Par,Tulipanero,Alta tensión (Con Protección),40.0,2.0,true,-58.848649954293009,-27.4672444579910007
2800,La Merced,Mediana,Par,Tulipanero,Alta tensión (Con Protección),40.0,2.0,true,-58.8486826645439933,-27.4672779046730007
2802,La Merced,Mediana,Par,Mango,Alta tensión (Con Protección),20.0,2.0,true,-58.8490805169440065,-27.4672392885909993
2803,Yrigoyen 628,Grande,Par,Pata de Buey,Media Tensión (Con Protección),21.4,1.74,true,-58.8428699746419994,-27.4681290321269991
2804,Yrigoyen 648,Grande,Par,Tulipanero,Media Tensión (Con Protección),16.0,1.97,true,-58.8425189205799981,-27.4681585629020049
2805,Yrigoyen 654,Grande,Par,Fresno,Media Tensión (Con Protección),6.0,1.96,true,-58.8423573070460009,-27.4681707700420006
2806,vieytes 971,Chica,Impar,Fresno,Alta tensión (Con Protección),4.0,1.0,true,-58.847387263169999,-27.4672561373349993
2807,Vieytes 971,Chica,Impar,Fresno,Alta tensión (Con Protección),15.0,1.0,true,-58.8473878750959969,-27.4672733376959997
2808,Hipolito Irigoyen 265,Mediana,Impar,Fresno,Alta tensión (Con Protección),20.0,3.0,true,-58.8473934625519988,-27.4678606825549991
2809,Hipolito irigoyen 281,Mediana,Impar,Fresno,Alta tensión (Con Protección),4.0,3.0,true,-58.8470416579430093,-27.4678899143470012
2810,Hipolito irigoyen 281,Mediana,Impar,Fresno,Alta tensión (Con Protección),4.0,3.0,true,-58.8469474088970017,-27.4679053722029991
2811,Hipolito irigoyen 281,Mediana,Impar,Fresno,Alta tensión (Con Protección),5.0,3.0,true,-58.8469173020899987,-27.4679003168159994
2812,Hipolito irigoyen 291,Mediana,Impar,Fresno,Alta tensión (Con Protección),4.0,3.0,true,-58.8468675221050006,-27.467912388031003
2813,Hipolito irigoyen 300,Mediana,Impar,Fresno,Alta tensión (Con Protección),20.0,3.0,true,-58.8468302636799905,-27.4679112787500017
2814,Chaco 988,Mediana,Impar,Fresno,Alta tensión (Con Protección),20.0,3.0,true,-58.8468210245199899,-27.4678556295049994
2815,Chaco 962,Mediana,Par,Tulipanero,Alta tensión (Con Protección),15.0,3.0,true,-58.8467961452119965,-27.4673725855269986
2816,Junin 300,Mediana,Par,Ligustro,Alta tensión (Con Protección),7.0,3.0,true,-58.8467769690459974,-27.4668279056280014
2817,Junin 288,Mediana,Par,Ficus,Alta tensión (Con Protección),7.0,3.0,true,-58.8468001265609999,-27.4668082617000024
2820,Junín 650,Grande,Par,Palmera,Media Tensión (Con Protección),16.0,2.5,true,-58.8422080784339983,-27.4672212846000008
